ФЕСЕНКО НИКОЛАЙ МАТВЕЕВИЧ,4187,Мишкино,пл,Центральная
ХВОРОСТЯНОЙ ВИТАЛИЙ ВЛАДИМИРОВИЧ,4188,Мокроусово,пр-кт,Центральный
ЛЕОНОВА НАТАЛЬЯ ИВАНОВНА,4189,Петухово,ул,ЦНИИМОД
ЧУРСИН ВИКТОР ИВАНОВИЧ,4190,Половинное,ул,ЦНИИМЭ
ВИКТОРОВА ТАТЬЯНА ПЕТРОВНА,4191,Сафакулево,ул,Чернышевского
ШУБИН ИВАН ДМИТРИЕВИЧ,4192,Целинное,ул,Школьная
ШИКУЛЯ ФИДЕЛЬ НИКОЛАЕВИЧ,4193,Шадринск,ул,Школьная
ШАЦКИЙ ИВАН ИВАНОВИЧ,4194,Шатрово,пл,Шокина
ЩЕРБИН ВЛАДИМИР КОНСТАНТИНОВИЧ,4195,Шумиха,ул,Щербакова
ЮЛДАШЕВ МАХМУДЖОН МУКИМОВИЧ,4196,Щучье,ул,Юности
ЯЦУК БОГДАН МИХАЙЛОВИЧ,4197,Юргамыш,пл,Юности
ЯКИМЕНКО АЛЕКСАНДРА ТИХОНОВНА,4199,Альменево,аллея,Яблоневая
АХРЕМЧИК НИКОЛАЙ НИКОЛАЕВИЧ,4200,Белая,ул,8 Марта
АНДРЕЙЧЕНКО ВЛАДИМИР ИВАНОВИЧ,4201,Большое Солдатское,ул,8 Марта 1-я
АЗИМА ВЛАДИМИР ИВАНОВИЧ,4202,Глушково,ул,8 Марта 4-я
АБДУЛЛАЕВ АСТАН АБДУЛА ОГЛЫ,4203,Горшечное,ул,800-летия Москвы
БУРМИСТРОВ ЮРИЙ ВИКТОРОВИЧ,4204,Дмитриев-Льговский,ул,Авангардная
БРЕЗДЕНЬ АНДРЕЙ ОРЕСТОВИЧ,4205,Железногорск,ул,Авиаконструктора Микояна
БОНДАРЕНКО ЕЛЕНА ИВАНОВНА,4206,Золотухино,ул,Авиаконструктора Сухого
БЕРЕЗНЕВ НИКОЛАЙ ИВАНОВИЧ,4207,Касторное,пер,Авиационный
ВЫХОДЦЕВ ЕВГЕНИЙ МИХАЙЛОВИЧ,4208,Конышевка,ул,Автомоторная
ВВЕДЕНСКИЙ ВАЛЕРИЙ БОРИСОВИЧ,4209,Коренево,ул,Адмирала Макарова
ГУЛЯЕВ ВАЛЕРИЙ ЛЕОНИДОВИЧ,4210,Курск,ул,Академика Ильюшина
ГРИЦАЙ АННА ИВАНОВНА,4211,Курчатов,ул,Академическая Б.
ГРЕБЕНЮК ЕВГЕНИЙ МИХАЙЛОВИЧ,4212,Кшенский,проезд,Академический
ГОЛЕНКО ВАЛЕНТИНА ВЛАДИМИРОВНА,4213,Льгов,ул,Алабяна
ДЯКОН ЯН РИШАРДОВИЧ,4214,Мантурово,пер,Амбулаторный
ДРОЗДОВ НИКОЛАЙ ВИКТОРОВИЧ,4215,Медвенка,проезд,Амбулаторный 1-й
ДОДЬ ВИКТОР АЛЕКСАНДРОВИЧ,4216,Обоянь,проезд,Амбулаторный 2-й
ДАНИЛОВ ВАСИЛИЙ ИВАНОВИЧ,4217,Поныри,ул,Ангарская
ЕРЕМИНА ЕКАТЕРИНА СЕРГЕЕВНА,4218,Пристень,ул,Асеева
ЕЛАГИН ВАСИЛИЙ КОНСТАНТИНОВИЧ,4219,Прямицыно,ул,Астрадамская
ЖЫЛАВА АННА ВАСИЛЬЕВНА,4220,Рыльск,проезд,Астрадамский
ЗУБЧЕНКО ЕЛЕНА ВАСИЛЬЕВНА,4221,Суджа,проезд,Аэропорта
ИЩЕНКО ВЛАДИМИР ВАСИЛЬЕВИЧ,4222,Тим,ул,Аэропортовская 1-я
ИВАНОВ АЛЕКСАНДР ВИКТОРОВИЧ,4223,Фатеж,ул,Базовская
КУРЕННАЯ ЕЛЕНА ВАСИЛЬЕВНА,4224,Хомутовка,ул,Балтийская
КУЗЬМИЧ ВАЛЕНТИН МИХАЙЛОВИЧ,4225,Черемисиново,пер,Балтийский 1-й
КУЗНЕЦОВ АЛЕКСАНДР МИХАЙЛОВИЧ,4226,Щигры,пер,Балтийский 2-й
ТКАЧЕНКО АНДРЕЙ НИКОЛАЕВИЧ,4228,Грязи,пер,Балтийский 3-й
ЛЫБА ВЛАДИМИР ЯРОСЛАВОВИЧ,4229,Данхов,ул,Башиловка Нов.
ЛОБАЧ ВАЛЕРИЙ НИКОЛАЕВИЧ,4230,Доброе,ул,Башиловская
ЛИСИЦИН НИКОЛАЙ ДАНИЛОВИЧ,4231,Долгоруково,ул,Бебеля 1-я
ЛАЦКОВ ЮРИЙ ПАВЛОВИЧ,4232,Елец,ул,Бебеля 2-я
МУШТЕНКО МИХАИЛ КУЗЬМОВИЧ,4233,Задонск,ул,Бебеля 3-я
МУЗЫКА ОЛЕГ ЮРЬЕВИЧ,4234,Измалково,аллея,Беговая
МИРОШНИЧЕНКО ИГОРЬ АНАТОЛЬЕВИЧ,4235,Казинка,ул,Беговая
МЕЛЬНИК МАКСИМ АЛЕКСАНДРОВИЧ,4236,Лебедянь,проезд,Беговой
НОВИЦКИЙ АНАТОЛИЙ НИКОЛАЕВИЧ,4237,Лев Толстой,ул,Беломорская
НАГОРНЫЙ ВИКТОР АНДРЕЕВИЧ,4238,Липецк,проезд,Березовой Рощи
ОХРИМЕНКО ЕКАТЕРИНА ЕМЕЛЬЯНОВНА,4239,Тербуны,проезд,Бескудниковский
ОЛЕЙНИК ВИКТОР МАКСИМОВИЧ,4240,Усмань,пер,Бескудниковский
ПУШКИН АЛЕКСАНДР АФАНАСЬЕВИЧ,4241,Хлевное,б-р,Бескудниковский
ПРИСНЯК МИХАИЛ ВАСИЛЬЕВИЧ,4242,Чаплыгин,проезд,Библиотечный
ПОПИКА СЕРГЕЙ ЮРЬЕВИЧ,4244,Анадырь,проезд,Боткинский 1-й
ПОДОРОЖНИЙ НИКОЛАЙ ПЕТРОВИЧ,4245,Атка,проезд,Боткинский 2-й
РЯЗАНЦЕВ ВАЛЕРИЙ НИКОЛАЕВИЧ,4246,Балыгычан,ул,Брюллова
РУБАНСКИЙ ВЛАДИМИР СЕМЕНОВИЧ,4247,Беринговский,проезд,Бумажный
РЕЗНИЧЕНКО ЕЛЕНА АЛЕКСАНДРОВНА,4248,Билибино,ул,Бурцевская
РАКОВИЧ БОРИС ГЕОРГИЕВИЧ,4249,Большевик,ул,Бусиновская Горка
СЫРОВАТСКАЯ ОЛЕСЯ ДМИТРИЕВНА,4250,Ванкарем,ул,Бутырская
СУЛИМА ВЕРА ВЯЧЕСЛАВОВНА,4251,Иульитин,ул,Вагоноремонтная
СТОЛЯРЕВСКИЙ АЛЕКСАНДР СЕРГЕЕВИЧ,4252,Кадыкчан,проезд,Валдайский
СОЛОНИНКО ИВАН МОИСЕЕВИЧ,4253,Лаврентия,ул,Венецианова
ТЮРИНА АЛЛА МИХАЙЛОВНА,4254,Магадан,ул,Верещагина
ТРИКОЗ МАРИЯ ВАСИЛЬЕВНА,4255,Мыс Шмидта,ул,Верхнелихоборская
ТИТОВ АНДРЕЙ АНДРЕЕВИЧ,4256,Ола,ул,Верхняя
ФЛОРЕСКУ ГРИГОРИЙ ИВАНОВИЧ,4257,Омонск,аллея,Верхняя
ФЕДОРОВСКИЙ АНДРЕЙ ВИКТОРОВИЧ,4258,Омсукчан,ул,Весенняя
ХРОБУСТ ЮЛИЯ АЛЕКСАНДРОВНА,4259,Палатка,ул,Викторенко
ЧУМАЧЕНКО ИВАН ГРИГОРИЕВИЧ,4260,Певек,ул,Войкова
ЧЕПА ГАЛИНА ВАСИЛЬЕВНА,4261,Провидения,проезд,Войковский 1-й
ШУЛЯК ВИКТОР ГРИГОРЬЕВИЧ,4262,Сеймчан,проезд,Войковский 2-й
ШИЛОВ МИХАИЛ ВЛАДИМИРОВИЧ,4263,Синегорье,проезд,Войковский 3-й
ШЕИН МИХАИЛ ИВАНОВИЧ,4264,Сусуман,проезд,Войковский 4-й
ШАВИДЗЕ ЮРИЙ БОРИСОВИЧ,4265,Усть-Белая,проезд,Войковский 5-й
ЩЕРБАНЬ ГРИГОРИЙ АЛЕКСАНДРОВИЧ,4266,Усть-Омчуг,пер,Вокзальный
ЮСУПОВ НУРИДИН ЭНВЕРОВИЧ,4267,Эвенск,ш,Волоколамское
ЯЦИНА ОЛЕГ ЮРЬЕВИЧ,4268,Эгвекинот,ул,Врубеля
ЯКИБЧУК НИКОЛАЙ ИЛЬИЧ,4269,Ягодное,ул,Всеволода Вишневского
АТАМАН АЛЕКСАНДР ИВАНОВИЧ,4271,Волжск,ул,Вучетича
АКИМОВ ВИКТОР АЛЕКСАНДРОВИЧ,4272,Дубовский,ул,Выборгская
АБДУРАИМОВ РАСИМ ,4273,Звенигово,ул,Вятская
БЫЧКОВ ИВАН ЕВГЕНЬЕВИЧ,4274,Йошкар-Ола,пер,Вятский 4-й
БРАЗДА ЛЮБОВЬ БОГДАНОВНА,4275,Килемары,пл,Ганецкого
БОНДАРЕВ АЛЕКСАНДР ВЛАДИМИРОВИЧ,4276,Козьмодемьянск,ул,Гатчинская
БОВСУНОВСКИЙ ВЛАДИМИР ИВАНОВИЧ,4277,Куженер,ул,Генерала Рычагова
ВЫСОЦКИЙ ИГОРЬ ВИКТОРОВИЧ,4278,Мари-Турек,пер,Головановский
ВОЛОШИН НИКОЛАЙ ГРИГОРЬЕВИЧ,4279,Медведево,ш,Головинское
ВОЕВОДА НИКОЛАЙ НИКОЛАЕВИЧ,4280,Морки,ул,Гризодубовой
ВЕРШИНИН СТЕПАН ПЕТРОВИЧ,4281,Новый Торьял,аллея,Дворцовая
ГУМЕНЮК ВИКТОР АНАТОЛЬЕВИЧ,4282,Оршанка,аллея,Дворцовая Левая
